Station,Station Name,Year,Overall WQI,WQI FC,WQI Oxy,WQI pH,WQI TSS,WQI Temp,WQI TPN,WQI TP,WQI Turb,Location 1
46A070,Entiat R nr Entiat,1996,75.00215126,88.98028031,74.02959515,97.00371004,66.00364089,80.01213259,90.02102202,75.01332556,67.9661571,POINT (-120.2506 47.6632)
35B060,Tucannon R @ Powers,-118.1555,69.9945228,87.99800399,72.02039293,94.01940213,64.9725419,75.00578892,91.97769243,100.0152632,67.98401265,POINT (46.5376 2007)
62A150,Pend Oreille R @ Newport,2004,70.00412157,84.01968785,70.98631533,92.00063393,63.99379338,75.98990056,93.97160861,100.0094716,66.98906707,POINT (-117.3733 48.8649)
25D050,Germany Cr @ mouth,2012,78.01361749,90.01673342,78.98758901,86.99728604,68.01444685,84.99950505,77.99950369,99.99574223,66.99695049,POINT (-123.1253 46.1915)
16C090,Duckabush R nr Brinnon,2000,75.99379426,87.98647307,73.00331054,95.98817476,70.01170204,82.02365814,92.99099545,96.01260055,62.99358668,POINT (-123.0116 47.684)
49A070,Okanogan R @ Malott,1998,75.99779354,93.01122981,71.98900033,97.98228163,65.01361173,86.99677495,95.00738263,93.01443426,63.00915669,POINT (-119.7045 48.2804)
09A190,Green R @ Kanaskat,2010,70.9981157,92.9873048,73.98469793,92.00886321,55.98570158,74.99901747,94.01432656,68.00415838,49.98835552,POINT (-121.8935 47.3193)
54A120,Spokane R @ Riverside State Pk,2012,77.99146826,85.98315206,77.00939999,96.00228667,68.9981944,76.00229285,98.98253924,89.00841374,64.001066,POINT (-117.5448 47.7767)
01A050,Nooksack R @ Brennan,2009,75.98894559,88.00561437,77.02664614,92.98419363,59.9894318,77.01510463,95.99312069,75.01385445,50.99500486,POINT (-122.58 48.819)
05A070,Stillaguamish R nr Silvana,1998,79.0074936,88.99746559,79.99962493,96.01699091,65.99483692,83.99844288,99.97787703,85.9881053,62.98996345,POINT (-122.2101 48.1969)
05A090,SF Stillaguamish R @ Arlington,2013,73.99686122,89.98375815,70.01710936,91.99242568,71.0223148,68.01206485,93.97856094,81.98309106,64.00258349,POINT (-122.119 48.2007)
61A070,Columbia R @ Northport,1996,56.00234599,50.02869304,89.99572939,83.01471552,70.0009667,82.99190813,60.00376965,59.04240053,66.00248652,POINT (-117.7766 48.9224)
03A060,Skagit R nr Mount Vernon,1998,52.0081002,78.01761697,88.98441434,70.02266615,43.01754454,80.02253169,49.01723558,49.00052251,34.96524178,POINT (-122.3352 48.4451)
39A090,Yakima R nr Cle Elum,2013,50.98051708,82.00101784,83.00422064,83.01448578,50.99416521,88.98176016,63.01810341,43.9923473,41.00489185,POINT (-120.7091 47.1999)
13A060,Deschutes R @ E St Bridge,2003,60.9855448,52.00588687,88.99144664,66.97857449,71.99994559,89.01409115,68.01022543,46.00353594,73.98638081,POINT (-122.9032 47.0118)
26B070,Cowlitz R @ Kelso,2003,39.99700223,74.01192667,89.01346346,83.03503288,38.97720503,93.98083041,30.9971857,35.01155918,34.99484834,POINT (-122.9143 46.1454)
49A070,Okanogan R @ Malott,2013,60.00040071,75.99913811,92.97190228,79.99907234,70.00401609,93.99480419,43.98942825,40.00831559,66.00507005,POINT (-119.7045 48.2804)
49A190,Okanogan R @ Oroville,2010,68.02495757,94.98065203,87.00124054,86.98814851,73.01472209,90.00566686,21.00234343,52.99886434,73.00172827,POINT (-119.4267 48.9391)
09A190,Green R @ Kanaskat,2006,59.9749096,86.00109217,89.02872152,86.98930687,49.9877029,89.98519803,34.99205557,39.97733345,46.97165979,POINT (-121.8935 47.3193)
38A050,Naches R @ Yakima on US HWY 97,2014,37.00727782,44.00491871,88.00669574,87.9824806,73.00130325,97.99304041,30.99621194,49.0234131,67.99247687,POINT (-120.5156 46.6298)
19D070,East Twin R. nr Mouth,2007,82.98655313,87.00297307,82.01925958,91.0027603,76.01114283,94.02773919,47.99595174,69.99992925,78.98713081,POINT (-123.9383 48.1549)
07D050,Snoqualmie R nr Monroe,2013,69.00755116,80.99201587,85.97391944,90.99388792,78.00669707,92.99415123,26.00042265,61.01905986,81.0023979,POINT (-122.0028 47.8037)
49A190,Okanogan R @ Oroville,1999,54.99870984,74.97378208,83.99786776,83.99383857,54.00673734,96.99312702,16.01624319,56.01130767,48.99574201,POINT (-119.4267 48.9391)
11A070,Nisqually R @ Nisqually,2005,69.01133195,84.01306651,87.97779673,83.9974054,66.01109373,87.97256923,0.997214916,70.99898522,52.99220813,POINT (-122.6964 47.062)
33A050,Snake R nr Pasco,-119.0242,61.02040734,83.00620777,89.98392284,83.00072201,68.00916602,81.00947745,22.99548811,58.03312122,63.99140884,POINT (46.2165 2008)
49A190,Okanogan R @ Oroville,2013,57.03028249,92.98749928,90.9979183,83.00677002,55.00342117,92.99606552,2.024335935,52.00962995,52.99830743,POINT (-119.4267 48.9391)
48A140,Methow R @ Twisp,2004,62.98423493,72.9937247,87.0063724,83.98478676,75.00477867,85.99174619,14.99729218,56.97529793,78.00900739,POINT (-120.1143 48.3593)
05B110,NF Stillaguamish nr Darrington,2003,42.96850053,65.99093087,92.98768488,83.99905925,52.99341601,94.98982432,10.00492107,54.99781166,50.02085416,POINT (-121.7024 48.28)
61A070,Columbia R @ Northport,2000,69.99642869,58.98130178,85.99378451,80.99932362,69.99305732,79.01606708,32.01475029,87.01854866,72.99344302,POINT (-117.7766 48.9224)
61A070,Columbia R @ Northport,2009,85.98421121,90.98329581,94.01835414,81.00679597,78.00096949,82.01871971,17.00178164,86.01062873,67.98896423,POINT (-117.7766 48.9224)
49A190,Okanogan R @ Oroville,2004,63.99886613,86.01375445,72.00925588,70.02438302,43.00847837,72.03025125,99.97228613,75.00479934,51.99885087,POINT (-119.4267 48.9391)
05B070,NF Stillaguamish @ Cicero,2003,62.02309559,81.02297949,74.00672575,74.00165316,37.01259611,78.99229526,98.00731347,54.00440178,38.99879517,POINT (-122.0131 48.2673)
05A070,Stillaguamish R nr Silvana,2003,64.99456443,88.9944244,69.99532572,82.98868036,40.99957204,52.99528085,100.0116454,39.98762216,46.99519755,POINT (-122.2101 48.1969)
07A090,Snohomish R @ Snohomish,2000,54.99112772,81.00232449,73.01136302,83.01093979,46.00248316,28.00421817,99.97640655,52.00378621,50.99770372,POINT (-122.0988 47.9106)
38A050,Naches R @ Yakima on US HWY 97,2000,70.96262334,90.02551645,77.98394588,79.99076084,45.99084528,60.03420755,99.02224896,73.99315608,57.99477835,POINT (-120.5156 46.6298)
07A090,Snohomish R @ Snohomish,1997,70.01004375,85.0001891,74.99166779,73.97988122,50.99214594,59.03317266,100.005202,87.9907197,60.00203316,POINT (-122.0988 47.9106)
39A090,Yakima R nr Cle Elum,1997,63.00663922,85.99463897,74.99674294,72.99446448,60.00298447,50.99401871,99.97459947,79.98596132,74.00025514,POINT (-120.7091 47.1999)
35B060,Tucannon R @ Powers,-118.1555,65.02230557,95.01437372,71.97201886,76.01746432,51.97451569,57.98351018,99.98406353,81.9999333,65.0002991,POINT (46.5376 2012)
49A070,Okanogan R @ Malott,1995,63.9760344,90.99142296,72.0147119,73.97789177,42.00429716,56.9984029,99.00242087,81.98200162,61.01146582,POINT (-119.7045 48.2804)
45A070,Wenatchee R @ Wenatchee,1995,65.00594095,84.00673513,69.01066036,79.99237024,49.01242052,43.00951239,99.98962804,98.00280921,64.99716346,POINT (-120.3365 47.4588)
16C090,Duckabush R nr Brinnon,2006,74.99828345,93.99167818,74.98773145,72.02247687,58.01287167,54.00280153,99.99897599,100.0047302,73.97837613,POINT (-123.0116 47.684)
19C060,West Twin R. nr mouth,2012,62.99946027,91.00436658,72.99134629,70.00582172,33.00184954,56.99809901,99.00765458,82.0008068,46.9874563,POINT (-123.9524 48.1631)
05A110,SF Stillaguamish nr Granite Falls,2002,62.00807617,96.00052518,69.98597711,75.00227103,56.01615456,54.97899448,100.0116164,99.98098239,67.99074376,POINT (-121.9532 48.1028)
07A090,Snohomish R @ Snohomish,2007,65.98404432,88.0034217,72.99151742,78.97537497,43.01746557,60.99735295,99.01036131,77.00676688,58.02151122,POINT (-122.0988 47.9106)
25D050,Germany Cr. @ mouth,2008,63.00722293,86.98855776,66.99608079,78.00440508,49.00058757,43.00211888,100.0043776,65.00454978,61.02395299,POINT (-123.1253 46.1915)
48A140,Methow R @ Twisp,2011,68.01085521,94.02162992,76.00936863,80.99800621,74.99410583,56.99484477,100.0015948,92.01039471,79.99595308,POINT (-120.1143 48.3593)
61A070,Columbia R @ Northport,2006,68.01633463,89.02122012,76.99752526,80.99112658,40.98041587,64.97897011,99.97433042,68.99003033,53.99870295,POINT (-117.7766 48.9224)
08C110,Cedar R nr Landsburg,2009,62.0153073,81.96312476,81.02574438,74.99339482,41.99913357,64.99106991,99.01141934,73.02472614,53.01066405,POINT (-121.9205 47.3913)
05B070,NF Stillaguamish @ Cicero,2003,63.00181326,90.00855581,77.00861125,76.998979,36.00161253,48.99568237,99.98984448,66.00304766,53.98411022,POINT (-122.0131 48.2673)
39A090,Yakima R nr Cle Elum,2009,78.98226572,77.99146398,80.00629518,82.98725735,76.98248559,70.99411201,99.99305781,99.0109816,82.99905243,POINT (-120.7091 47.1999)
38A050,Naches R @ Yakima on US HWY 97,2002,81.00012593,76.9990222,82.02043612,86.00204127,70.99530274,82.00773866,100.0187584,99.99440492,68.99383789,POINT (-120.5156 46.6298)
07D130,Snoqualmie R @ Snoqualmie,2002,77.99713947,90.00985698,86.01618226,91.01022351,55.00807088,67.01949806,100.0141706,58.99656428,58.01866197,POINT (-121.8121 47.5269)
45A110,Wenatchee R nr Leavenworth,2012,76.97907748,82.99178563,73.9930235,83.01095376,72.98707048,69.02540067,99.98467284,68.01682722,78.99036584,POINT (-120.734 47.6762)
37A205,Yakima R @ Nob Hill,2009,82.01404072,88.97917519,78.99941745,86.00031749,74.01761451,76.00086417,100.010444,88.01254462,73.99966227,POINT (-120.4617 46.5815)
46A070,Entiat R nr Entiat,2011,84.00223323,83.98935821,88.00988035,74.99850291,72.97638397,78.03934773,100.0034533,99.98317119,72.99162538,POINT (-120.2506 47.6632)
16C090,Duckabush R nr Brinnon,2001,77.99957969,83.99336066,77.99505087,80.99590711,84.98910128,71.00687871,100.0039172,99.01274824,89.99028492,POINT (-123.0116 47.684)
49A190,Okanogan R @ Oroville,1996,78.00989036,74.97406782,78.01132852,78.99314756,72.00795871,74.00703794,99.98317762,98.01297467,79.99329689,POINT (-119.4267 48.9391)
13A060,Deschutes R @ E St Bridge,2008,77.99933936,87.99047453,76.01754322,81.00363803,77.00763061,64.98916271,100.0059607,94.0074571,84.94717894,POINT (-122.9032 47.0118)
54A120,Spokane R @ Riverside State Pk,2010,80.98419879,90.00743636,79.04345962,82.98110626,85.99294311,64.03088024,100.0134918,99.99974889,87.99826917,POINT (-117.5448 47.7767)
19C060,West Twin R. nr mouth,2009,85.99910634,97.00722147,79.00046376,84.98105338,82.0158069,71.99334806,100.005493,99.9971034,87.99999904,POINT (-123.9524 48.1631)
03A060,Skagit R nr Mount Vernon,1998,82.98183864,91.01112759,80.00261953,81.99041288,72.99020962,75.00679066,100.0004231,99.98349709,79.99524603,POINT (-122.3352 48.4451)
27D090,EF Lewis R nr Dollar Corner,2011,74.00594903,90.01007319,75.9957097,76.96121285,71.99915027,70.01528692,99.98451295,100.0004887,80.0105527,POINT (-122.5918 45.8146)
54A120,Spokane R @ Riverside State Pk,2007,72.00705434,81.96974896,73.98342473,83.99125073,69.01092019,66.98757526,100.030158,100.0060341,74.0105803,POINT (-117.5448 47.7767)
62A090,Pend Oreille R @ Metaline Falls,1998,73.98961176,89.00258242,70.00692994,80.01762867,76.02129444,64.00683615,99.96879203,98.02092319,86.00481411,POINT (-117.3733 48.8649)
27B070,Kalama R nr Kalama,1999,76.01791058,96.98426882,70.99482558,83.96917201,74.98067163,65.98199981,99.97466822,99.00045537,81.00334997,POINT (-122.8373 46.0473)
07A090,Snohomish R @ Snohomish,1997,64.02053497,84.97981263,70.01163753,83.99648394,50.99582449,67.00210713,99.99363228,88.02422816,56.00329928,POINT (-122.0988 47.9106)
08C070,Cedar R @ Logan St/Renton,2000,79.01509752,82.99576562,80.97981354,83.99977481,59.98769441,76.99690527,100.0378613,99.9791682,76.9873989,POINT (-122.209 47.4857)
32A070,Walla Walla R nr Touchet,-118.7664,81.97354574,81.99603405,79.98783252,85.99917006,76.98457083,67.00913589,100.0020324,100.0212169,86.99844654,POINT (46.0376 2011)
32A070,Walla Walla R nr Touchet,-118.7664,92.97699199,89.01692626,80.99596817,90.97930202,89.9911665,87.99283935,99.99761221,99.99171827,99.98039849,POINT (46.0376 1999)
37A090,Yakima R @ Kiona,2007,82.00245712,95.02715328,85.00228476,74.03775794,70.01067839,76.01113819,99.99010464,93.00016429,66.98852427,POINT (-120.4617 46.5815)
45A070,Wenatchee R @ Wenatchee,2006,73.99822141,99.99739491,77.99399577,76.99944865,66.99443666,66.98958859,98.99976793,71.00861609,63.99996103,POINT (-120.3365 47.4588)
03B050,Samish R nr Burlington,2007,77.00274422,96.99411917,85.00384445,80.02682704,59.98997489,78.98551918,99.98773317,81.99538909,59.98329047,POINT (-122.3382 48.5458)
45A110,Wenatchee R nr Leavenworth,2006,81.99547322,100.0223188,84.98970146,79.98307342,65.99014079,71.98944645,99.99222619,96.01525622,64.98317542,POINT (-120.734 47.6762)
07A090,Snohomish R @ Snohomish,2003,80.0122259,98.97656718,84.02178484,72.99766451,76.98739508,74.02674933,100.0002623,96.02047667,81.98722173,POINT (-122.0988 47.9106)
35B060,Tucannon R @ Powers,-118.1555,76.97965888,99.97723227,86.99527147,73.9991476,67.99605834,78.0194772,99.9968683,91.00909837,62.99204927,POINT (46.5376 2001)
32A070,Walla Walla R nr Touchet,-118.7664,77.00048198,99.98515223,81.98163453,75.01294363,75.02272794,58.02724726,100.0227785,89.98849204,73.01575132,POINT (46.0376 1997)
25D050,Germany Cr. @ mouth,2005,83.99987571,100.0089912,82.00435486,79.00696271,72.99645663,69.0213068,99.99141229,99.99658705,80.99272597,POINT (-123.1253 46.1915)
45A070,Wenatchee R @ Wenatchee,1997,81.00448806,100.0043112,85.99696729,72.99640351,76.00790835,65.98663587,100.0022769,99.97467525,74.99798887,POINT (-120.3365 47.4588)
09A190,Green R @ Kanaskat,2013,73.98000732,98.98185311,83.97706263,62.04465785,59.98537904,69.98946465,100.0038187,99.99618652,70.98268397,POINT (-121.8935 47.3193)
05A090,SF Stillaguamish @ Arlington,1997,70.97828985,99.99545224,78.99281949,70.9947867,74.00365365,61.98096714,99.98785307,100.0062256,73.00700207,POINT (-122.119 48.2007)
09A190,Green R @ Kanaskat,2013,73.98449629,92.00724336,84.00265261,76.99222188,63.00525014,77.98483067,96.01482794,92.9803783,56.99034911,POINT (-121.8935 47.3193)
04A100,Skagit R @ Marblemount,1999,76.01381208,98.02159101,81.01847056,75.00975983,64.01289986,58.99853902,100.0054687,72.99972775,70.99766872,POINT (-121.429 48.5268)
45A070,Wenatchee R @ Wenatchee,2002,78.04667736,97.99218199,82.00320431,81.98509761,69.02003528,65.99734341,99.99552216,93.03147766,65.96919326,POINT (-120.3365 47.4588)
13A060,Deschutes R @ E St Bridge,2001,76.98317992,100.003466,87.00293051,80.99200417,63.00160064,68.00659682,100.0083099,88.99532958,56.99463326,POINT (-122.9032 47.0118)
18B070,Elwha R nr Port Angeles,2002,76.01014259,87.01720855,81.99133432,74.00288957,61.98455306,74.01031695,100.006121,92.99468612,60.99866046,POINT (-123.5777 48.0654)
62A150,Pend Oreille R @ Newport,2004,79.02013295,91.99101322,84.009105,78.99970425,74.00880148,66.00267191,99.99187947,97.99062586,73.9958491,POINT (-117.3733 48.8649)
25F060,Mill Cr. nr mouth,2007,83.99892198,99.99799698,86.01388871,79.99998452,73.98691274,77.00320914,100.0080291,93.01608201,70.01256481,POINT (-123.1786 46.1906)
49A070,Okanogan R @ Malott,2005,74.98053113,99.98346024,84.97174213,74.02917748,65.00869497,66.00866889,99.98873952,99.99185158,59.98299513,POINT (-119.7045 48.2804)
37A090,Yakima R @ Kiona,2012,75.99628831,98.99657264,84.99965244,76.9876397,59.97745038,64.99814949,100.0127362,50.98131046,51.99193749,POINT (-120.4617 46.5815)
31A070,Columbia R @ Umatilla,2002,83.99570924,100.0023339,79.00394924,80.02384101,73.00411231,78.99856953,99.98415091,49.99488762,74.98671838,POINT (-119.3264 45.9338)
01A050,Nooksack R @ Brennan,2013,87.99660051,100.0044345,83.98973322,85.99509073,76.01305106,81.01742553,99.97505774,83.98848457,72.98400108,POINT (-122.58 48.819)
54A120,Spokane R @ Riverside State Pk,2003,85.01271556,100.0096712,85.98618954,79.02047413,71.99254313,76.99695254,99.98394328,97.9906006,72.03023226,POINT (-117.5448 47.7767)
05B070,NF Stillaguamish @ Cicero,2007,82.99205414,100.0126947,84.00936817,77.98809015,77.00726204,75.01928309,99.97708029,96.03113239,74.02008908,POINT (-122.0131 48.2673)
19D070,East Twin R. nr Mouth,2008,83.01948525,100.0204861,84.99473485,83.99736831,71.03960937,79.01169877,99.98526585,94.99903427,62.015277,POINT (-123.9383 48.1549)
27D090,EF Lewis R nr Dollar Corner,1997,80.9978394,98.97919285,84.02219271,82.00727421,77.97822647,57.00170029,99.98961519,90.99314102,70.99369104,POINT (-122.5918 45.8146)
45A110,Wenatchee R nr Leavenworth,2013,85.99432463,100.0025828,84.01780348,80.98053918,75.99399251,64.991255,99.99415478,99.99951383,82.03074601,POINT (-120.734 47.6762)
31A070,Columbia R @ Umatilla,2013,83.99500513,99.98167782,84.98990571,81.01984541,74.00712617,68.01830949,99.99647078,99.99247905,74.00960564,POINT (-119.3264 45.9338)
07C070,Skykomish R @ Monroe,2012,76.99942347,100.026533,80.00978866,73.99879152,61.99468632,68.00365554,99.98166859,99.99334086,75.0121621,POINT (-121.9592 47.8521)
35B060,Tucannon R @ Powers,-118.1555,78.00512776,97.98933525,79.00643989,75.98493405,77.00324457,61.98403176,100.0145721,100.0024793,71.99237906,POINT (46.5376 2009)
11A070,Nisqually R @ Nisqually,1995,78.97871166,99.99602427,84.99705111,79.00046215,67.00952316,78.99501817,95.01209687,93.99660733,61.0060722,POINT (-122.6964 47.062)
05B110,NF Stillaguamish nr Darrington,2008,72.0214282,99.98671566,82.98746412,79.00450964,51.99102076,65.99894201,99.98420066,93.96845292,70.00237041,POINT (-121.7024 48.28)
16A070,Skokomish R nr Potlatch,1996,78.99369634,99.99399317,86.00346199,77.0059193,69.0197077,68.9946516,99.98597411,99.01243633,64.00296715,POINT (-123.1771 47.3098)
01A120,Nooksack R @ No Cedarville,2012,79.97214905,95.98961499,87.98554141,82.00503794,62.97556378,73.99089138,95.98318924,95.02332806,58.9767364,POINT (-122.2936 48.8416)
25F060,Mill Cr. nr mouth,2009,77.00472327,98.01719588,85.00558537,73.01086446,60.99778447,67.00472943,99.99407204,94.99735496,72.99913173,POINT (-123.1786 46.1906)
62A150,Pend Oreille R @ Newport,2001,77.01027861,99.99341302,88.0003552,73.98097856,75.00121472,58.99493675,100.027517,99.99963944,82.00546169,POINT (-117.3733 48.8649)
05A070,Stillaguamish R nr Silvana,2012,63.03803605,91.98926491,87.99030771,90.98837938,31.02456879,81.99903922,90.00719481,33.00753798,27.01698673,POINT (-122.2101 48.1969)
38A050,Naches R @ Yakima on US HWY 97,2000,59.99585725,81.01719875,88.9865516,95.98756495,29.99909724,82.96903844,89.02227699,40.00430126,29.00447249,POINT (-120.5156 46.6298)
25F060,Mill Cr. nr mouth,2011,54.00033443,78.01513742,88.98787067,94.00701272,31.00764882,78.99501859,68.9941489,31.00071505,30.00279843,POINT (-123.1786 46.1906)
32A070,Walla Walla R nr Touchet,-118.7664,74.00021069,88.97778465,89.00946113,91.99329068,58.99682845,88.99720679,90.98700425,69.99644995,54.02946078,POINT (46.0376 1996)
62A150,Pend Oreille R @ Newport,1997,67.97651606,85.97233541,92.01063893,88.01810678,51.00499827,89.99544793,86.01116462,54.99132759,44.99614413,POINT (-117.3733 48.8649)
05A070,Stillaguamish R nr Silvana,2003,78.97504754,95.98503941,93.00443458,90.01840922,64.01129232,88.99725686,92.99739959,63.0341935,59.01369169,POINT (-122.2101 48.1969)
01A050,Nooksack R @ Brennan,2008,78.00778655,89.99109088,93.02233685,86.02392006,58.99413277,83.01837431,93.00657171,64.01534509,59.98563364,POINT (-122.58 48.819)
37A205,Yakima R @ Nob Hill,2006,60.01705547,82.00925765,92.98382911,77.99721569,32.00443054,84.00371098,86.99442025,43.99601751,39.9810316,POINT (-120.4617 46.5815)
